tide_height,wind_speed,sea_temp,rainfall,mangrove_index,past_event,risk_level,region_name,timestamp___date,tide_zone
2.26,25.2,28,13.7,0.66,None,Safe,Odisha Coast,02-01-1988,Low Tide
1.94,39.1,28.4,20.7,0.66,Cyclone,Dangerous,West Bengal Coast,07-07-1994,High Tide
0.92,14.3,25.3,0.1,1,Algal bloom,Caution,Mumbai Coast,28-06-2008,Intertidal
2.2,30.1,26.7,100.7,0.85,Flooding,Dangerous,Kerala Coast,18-06-1991,Offshore
2.22,20.1,28,10,1,Rising sea level,Caution,Kerala Coast,19-05-2004,Low Tide
1.59,30.5,27.5,41.5,0.61,None,Safe,West Bengal Coast,13-05-1996,High Tide
1.23,26.2,31.2,16.8,0.68,None,Safe,Tamil Nadu Coast,16-04-2012,Intertidal
2.89,28.1,28.5,3.1,0.46,Cyclone,Dangerous,Mumbai Coast,30-09-2013,Offshore
2.29,20.4,30.1,35.1,0.55,None,Safe,West Bengal Coast,27-01-2012,Low Tide
1.86,20.9,28,27.2,1,Cyclone,Dangerous,Mumbai Coast,08-09-1991,High Tide
1.32,30.4,30.6,16.5,0.61,None,Safe,Mumbai Coast,31-12-1992,Intertidal
1.51,38.3,29,15.9,1,None,Safe,Mumbai Coast,11-04-1993,Offshore
2.78,19.8,28,2,0.48,None,Safe,West Bengal Coast,31-10-2005,Low Tide
2.08,16.6,28,23.5,0.51,Algal bloom,Caution,Kerala Coast,26-02-1990,High Tide
1.67,34.4,25.6,53.3,0.64,Flooding,Dangerous,Kerala Coast,22-05-2005,Intertidal
2.31,26.6,29.3,2.2,0.69,None,Safe,Mumbai Coast,02-04-2018,Offshore
1.51,37,27.9,6.7,0.87,None,Safe,Tamil Nadu Coast,14-02-1998,Low Tide
2.9,16.1,26.7,51.2,0.78,None,Safe,Gujarat Coast,04-09-2003,High Tide
2.81,5.6,30.8,7.4,0.63,Flooding,Dangerous,West Bengal Coast,29-11-2015,Intertidal
1.72,20.6,24.9,23.3,0.68,None,Safe,Gujarat Coast,16-11-2004,Offshore
1.62,17.8,26.9,16.8,0.64,Algal bloom,Caution,Tamil Nadu Coast,21-03-2006,Low Tide
0.43,26.1,30.6,20,0.54,Cyclone,Dangerous,West Bengal Coast,16-10-2007,High Tide
1.11,19.4,28.8,11.8,0.54,None,Safe,Mumbai Coast,30-05-1988,Intertidal
1.2,35.9,27.9,7.8,0.89,Flooding,Dangerous,Kerala Coast,17-11-1997,Offshore
2.08,23.5,28.6,1.1,0.37,None,Safe,Gujarat Coast,23-11-2007,Low Tide
1.8,28.8,28.4,30,0.99,Cyclone,Dangerous,Odisha Coast,14-03-2020,High Tide
1.19,28.9,24.2,30.2,0.64,None,Safe,Odisha Coast,28-02-2014,Intertidal
1.83,29.3,27.1,24.4,0.56,None,Safe,Tamil Nadu Coast,19-05-1981,Offshore
2.3,26.7,32,22.7,0.83,Cyclone,Dangerous,Mumbai Coast,29-04-1983,Low Tide
2.32,33.1,26.4,6.1,0.97,None,Safe,Gujarat Coast,11-03-1984,High Tide
0.86,17.5,27.2,0.5,0.9,Algal bloom,Caution,Mumbai Coast,06-11-2011,Intertidal
1.92,43.8,26.6,36.4,0.79,Algal bloom,Caution,Gujarat Coast,28-09-2000,Offshore
1.17,24.2,27.8,14.9,0.9,Algal bloom,Caution,Tamil Nadu Coast,03-04-1982,Low Tide
2.54,11.3,26.5,8.1,0.39,None,Safe,Tamil Nadu Coast,17-07-1982,High Tide
2.47,29.3,29.2,2.4,0.61,Cyclone,Dangerous,Odisha Coast,08-10-1993,Intertidal
1.46,16.8,28.5,1.4,0.54,Cyclone,Dangerous,Mumbai Coast,06-10-2016,Offshore
1.54,35,29.9,9.4,0.92,None,Safe,West Bengal Coast,13-05-1980,Low Tide
1.72,53.5,25.4,35.9,0.63,Cyclone,Dangerous,Odisha Coast,06-10-1985,High Tide
0.65,17.6,27.1,55.2,0.85,Rising sea level,Caution,Mumbai Coast,06-12-1989,Intertidal
2.2,31,27.4,50,0.8,None,Safe,Odisha Coast,08-07-2015,Offshore
1.84,5.9,29.1,55.6,0.54,Rising sea level,Caution,West Bengal Coast,17-04-1997,Low Tide
2.58,32.4,26,52.4,0.59,None,Safe,Kerala Coast,26-01-1985,High Tide
1.34,16.4,30.3,16.5,0.93,None,Safe,Kerala Coast,11-06-1993,Intertidal
1.63,19.5,31,5.4,0.56,None,Safe,Kerala Coast,07-11-2016,Offshore
1.1,13.8,25.5,35.2,0.72,Cyclone,Dangerous,Kerala Coast,07-06-1991,Low Tide
1.4,35.8,26.8,5.3,0.56,None,Safe,Gujarat Coast,17-06-2010,High Tide
1.29,39.1,26.7,6.8,0.64,Rising sea level,Caution,Kerala Coast,03-06-2011,Intertidal
2.6,27.3,34.6,5.8,0.69,Erosion,Caution,West Bengal Coast,13-03-2014,Offshore
1.58,16.6,26.9,15.9,0.56,Algal bloom,Caution,Tamil Nadu Coast,15-02-2010,Low Tide
2.07,46.1,32.2,8.5,0.53,None,Caution,Tamil Nadu Coast,23-08-1994,High Tide
1.77,18,24.8,3.7,0.75,Rising sea level,Caution,Gujarat Coast,18-04-2018,Intertidal
1.24,1.1,25.5,13.3,0.55,Erosion,Caution,Kerala Coast,07-11-2005,Offshore
1.9,32.5,26.3,45.6,0.55,None,Safe,Kerala Coast,01-04-2018,Low Tide
2.36,13.7,25.9,18.6,0.53,Algal bloom,Caution,Kerala Coast,25-11-2017,High Tide
1.28,38.9,27.3,46.3,0.69,Cyclone,Dangerous,Odisha Coast,17-01-2012,Intertidal
2.49,22.4,26.2,4.8,0.87,Cyclone,Dangerous,Mumbai Coast,12-12-1996,Offshore
1.49,34.2,26,4,0.97,None,Safe,Odisha Coast,10-06-1983,Low Tide
1.71,43.8,30.9,18.9,0.57,None,Safe,Mumbai Coast,30-03-1989,High Tide
2.32,12.5,31.1,13.7,1,None,Safe,Kerala Coast,16-06-1995,Intertidal
1.6,20.2,30.4,23.7,0.52,None,Safe,Kerala Coast,01-11-2016,Offshore
2.02,26.1,29.3,34.8,0.9,Algal bloom,Caution,Odisha Coast,18-07-1989,Low Tide
1.81,45.5,28.2,30.6,0.57,Illegal dumping,Caution,Odisha Coast,24-10-1989,High Tide
2.08,19.1,26.8,62.7,0.54,Illegal dumping,Caution,Mumbai Coast,02-04-2006,Intertidal
0.57,19.9,25.6,11.2,0.57,Cyclone,Dangerous,Tamil Nadu Coast,21-05-2012,Offshore
0.9,32.7,28.9,5.1,0.69,Cyclone,Dangerous,Mumbai Coast,18-01-2002,Low Tide
2.37,20.1,25.1,17.6,0.8,None,Safe,Odisha Coast,12-02-1989,High Tide
2.62,28.8,25.5,2.6,0.82,Algal bloom,Caution,West Bengal Coast,27-05-1987,Intertidal
1.45,8.4,30.9,7.5,0.53,None,Safe,Odisha Coast,19-09-2003,Offshore
1.85,53.6,32.8,5.1,0.52,None,Caution,West Bengal Coast,26-03-2002,Low Tide
2.18,10.8,29,11.1,0.54,Algal bloom,Caution,Gujarat Coast,24-06-1999,High Tide
2.42,23.1,30.8,2.6,0.68,None,Safe,Odisha Coast,23-06-2016,Intertidal
0.78,26.6,27.4,0.7,0.66,None,Safe,Gujarat Coast,15-09-1983,Offshore
1.47,50,24.7,23.5,0.53,Erosion,Caution,Tamil Nadu Coast,18-01-2010,Low Tide
1.8,11.1,29.5,20.7,0.75,None,Safe,Mumbai Coast,07-03-2010,High Tide
2.42,50.8,29.4,27.1,1,None,Caution,West Bengal Coast,11-11-1993,Intertidal
3.5,36.1,28.2,23.8,0.61,None,Safe,Mumbai Coast,29-05-2003,Offshore
1.86,32,27.4,2.7,0.62,None,Safe,Gujarat Coast,11-09-2010,Low Tide
1.16,15.2,30.4,7.6,0.8,None,Safe,West Bengal Coast,27-09-2000,High Tide
2.24,33.9,25.5,3.1,0.6,Flooding,Dangerous,Mumbai Coast,29-10-1981,Intertidal
2.79,18.3,26.1,40.7,0.82,None,Safe,Odisha Coast,26-03-1992,Offshore
2.06,42.2,25.5,30.2,0.57,Flooding,Dangerous,Kerala Coast,19-06-2016,Low Tide
1.46,15.3,28.2,5,1,None,Safe,Gujarat Coast,25-07-2005,High Tide
2.57,25.6,25.3,9.2,0.76,None,Safe,Mumbai Coast,25-05-2017,Intertidal
2.4,20.3,26.3,74.8,0.59,Algal bloom,Caution,Gujarat Coast,02-09-1998,Offshore
1.38,15.1,26.2,19.8,0.59,Algal bloom,Caution,Gujarat Coast,20-11-2013,Low Tide
2.23,35.9,27.3,35.5,0.61,Cyclone,Dangerous,West Bengal Coast,08-03-1990,High Tide
2.6,33.4,24.3,6.8,0.95,Rising sea level,Caution,West Bengal Coast,08-07-1987,Intertidal
2.71,41.5,28.2,5.2,0.47,None,Safe,Kerala Coast,27-06-2000,Offshore
1.96,5.6,31.1,33.7,0.58,None,Safe,Odisha Coast,23-06-1981,Low Tide
1.79,39.8,28.3,25.5,0.6,Rising sea level,Caution,Gujarat Coast,14-01-2010,High Tide
2.74,57.1,31.9,25.1,0.7,None,Caution,Mumbai Coast,04-08-1993,Intertidal
1.27,21.6,31.3,17.7,0.65,None,Safe,Tamil Nadu Coast,02-10-2013,Offshore
2.26,49.7,29.9,18.2,0.43,None,Caution,Gujarat Coast,28-03-1993,Low Tide
1.18,23.8,28.2,29.3,0.63,Cyclone,Dangerous,Gujarat Coast,03-05-1990,High Tide
2.64,10.5,28.1,6.9,0.68,None,Safe,Kerala Coast,17-07-1996,Intertidal
1.85,23.3,29.9,9.6,0.59,None,Safe,Odisha Coast,15-08-2020,Offshore
2.76,39.6,27,45.2,0.82,None,Safe,Tamil Nadu Coast,12-06-1999,Low Tide
2.29,16.9,23.3,8.1,0.87,Cyclone,Dangerous,West Bengal Coast,08-01-2000,High Tide
1.27,19.8,29.2,17.4,0.69,None,Safe,West Bengal Coast,26-07-1994,Intertidal
2.85,34.1,25.2,26.7,0.74,None,Safe,Mumbai Coast,08-03-2016,Offshore
2.93,27,25.6,208.9,0.31,Cyclone,Dangerous,Tamil Nadu Coast,15-10-1996,Low Tide
2.53,34,28,12.6,0.62,Rising sea level,Caution,West Bengal Coast,09-08-2001,High Tide
1.54,29.9,27.8,12.3,0.88,Algal bloom,Caution,Mumbai Coast,18-04-2009,Intertidal
1.82,32.8,24.5,40.7,0.62,Flooding,Dangerous,Odisha Coast,11-08-1987,Offshore
2.09,21.8,28.4,36,0.57,None,Safe,Mumbai Coast,13-07-1982,Low Tide
1.58,29.8,30.4,28.9,1,None,Safe,West Bengal Coast,10-07-2010,High Tide
3.02,15.9,25.2,13.7,1,None,Safe,Kerala Coast,30-04-1984,Intertidal
2.09,42.5,31.2,8.6,0.78,Flooding,Dangerous,Kerala Coast,13-02-2001,Offshore
0.38,19.4,24.1,20.6,0.91,None,Safe,Kerala Coast,06-02-1989,Low Tide
2.2,40.5,33.3,46,0.3,Erosion,Caution,West Bengal Coast,16-09-2014,High Tide
1.79,24.2,27,47.3,0.56,Illegal dumping,Caution,Kerala Coast,23-08-1995,Intertidal
1.96,29.4,28.4,2.5,0.62,None,Safe,Tamil Nadu Coast,28-03-1999,Offshore
1.78,21.1,23.3,12.3,0.66,None,Safe,Odisha Coast,12-09-1980,Low Tide
2.48,14.8,27.8,13.7,0.61,None,Safe,Mumbai Coast,25-02-1993,High Tide
2.67,6.1,28.6,83.6,0.24,None,Safe,Mumbai Coast,12-01-1985,Intertidal
2.17,14.3,27.8,24.9,0.77,None,Safe,West Bengal Coast,02-10-2007,Offshore
1.8,23.1,26.6,11.5,0.8,Rising sea level,Caution,Kerala Coast,24-06-2020,Low Tide
1.98,29.5,25.6,0.6,0.99,None,Safe,Kerala Coast,10-01-1980,High Tide
2.01,39.1,30.8,18.3,0.56,None,Safe,Gujarat Coast,11-11-1987,Intertidal
1.52,21.7,28.1,2.2,0.54,None,Safe,Odisha Coast,11-08-2004,Offshore
2.35,16.4,31.9,39.6,0.22,Rising sea level,Caution,Tamil Nadu Coast,14-04-2000,Low Tide
2.28,9.7,26.7,30.7,0.65,Algal bloom,Caution,Mumbai Coast,23-04-2000,High Tide
2.92,32.8,26.9,13.6,0.86,Rising sea level,Caution,Gujarat Coast,16-01-2016,Intertidal
2.75,43.6,30,12.3,0.59,Illegal dumping,Caution,Gujarat Coast,11-01-1994,Offshore
1.59,42.2,23.9,50.1,1,None,Safe,West Bengal Coast,12-10-1982,Low Tide
2.49,35.5,25,7.5,0.65,None,Safe,Mumbai Coast,04-06-2007,High Tide
1.43,34.7,30.7,6.3,0.73,None,Safe,West Bengal Coast,31-08-2014,Intertidal
2.42,47.4,25.1,61.6,0.45,None,Caution,Tamil Nadu Coast,06-01-2011,Offshore
1.69,31,23.5,36.4,0.75,Algal bloom,Caution,Gujarat Coast,02-01-1986,Low Tide
1.39,34.8,32.7,37.8,0.34,None,Safe,Gujarat Coast,15-01-2003,High Tide
2.17,23.2,24.5,4.8,0.82,None,Safe,Odisha Coast,05-02-2017,Intertidal
0.4,10.7,28.5,3.4,0.83,Cyclone,Dangerous,Tamil Nadu Coast,25-09-2019,Offshore
0.95,18.8,28.2,0.6,0.94,Cyclone,Dangerous,Gujarat Coast,30-07-2018,Low Tide
1.89,26.9,21,6,0.52,Algal bloom,Caution,Tamil Nadu Coast,23-12-2015,High Tide
2.05,27.7,27.3,32.7,0.73,None,Safe,Mumbai Coast,24-05-2000,Intertidal
1.78,50.1,29.1,6,0.8,Flooding,Dangerous,Kerala Coast,21-05-1991,Offshore
1.05,28,28.9,28.7,0.78,Cyclone,Dangerous,Gujarat Coast,14-01-2017,Low Tide
1.51,41.1,30.3,6.4,0.54,None,Safe,Odisha Coast,30-09-1990,High Tide
2.23,21.8,27,11.1,0.27,Flooding,Dangerous,Mumbai Coast,31-01-1999,Intertidal
2.35,23.3,29.8,89.9,0.76,Illegal dumping,Caution,Tamil Nadu Coast,30-12-1998,Offshore
1.99,11.1,26.3,6.2,0.67,None,Safe,West Bengal Coast,05-02-1993,Low Tide
2.69,18.1,24.5,10.4,0.6,None,Safe,Mumbai Coast,15-09-2017,High Tide
2.24,33.3,24.8,7.9,0.84,None,Safe,Gujarat Coast,14-12-1990,Intertidal
1.55,27.1,24.3,2.6,0.69,None,Safe,Tamil Nadu Coast,21-06-1984,Offshore
1.83,38.3,30.5,14.8,0.46,Erosion,Caution,Kerala Coast,27-04-2008,Low Tide
1.16,29.2,24.2,10.5,0.35,None,Safe,Mumbai Coast,23-11-1999,High Tide
1.94,22.8,28.7,26.1,0.5,Flooding,Dangerous,Gujarat Coast,29-10-2003,Intertidal
2.67,52.8,27.3,37.4,1,Algal bloom,Caution,Odisha Coast,19-01-1981,Offshore
2.41,25.9,27.7,17.3,0.83,Cyclone,Dangerous,West Bengal Coast,08-02-1981,Low Tide
2.84,41,31.4,0.7,0.73,None,Safe,Tamil Nadu Coast,20-05-2002,High Tide
1.82,22.2,26.9,21.2,0.67,None,Safe,Mumbai Coast,22-01-2015,Intertidal
2.81,35.5,29.5,1.3,0.66,None,Safe,Mumbai Coast,11-12-2014,Offshore
1.88,38.1,28.1,21.1,0.91,None,Safe,Kerala Coast,23-06-1985,Low Tide
2.88,29.5,27.6,25.4,0.61,None,Safe,Kerala Coast,22-12-2009,High Tide
1.99,1.3,33.7,4.8,0.8,Erosion,Caution,Odisha Coast,30-12-2006,Intertidal
2.42,27.2,24.4,37.6,0.64,None,Safe,West Bengal Coast,25-05-1996,Offshore
2.89,41.8,31.2,53.2,1,Flooding,Dangerous,Odisha Coast,31-12-1983,Low Tide
1.88,33.3,29.6,36.9,0.83,None,Safe,Gujarat Coast,08-09-1999,High Tide
2.13,32.4,26.8,8,0.92,Flooding,Dangerous,Gujarat Coast,20-07-1999,Intertidal
2.77,6.3,32.1,19.4,0.59,Illegal dumping,Caution,Odisha Coast,15-12-1989,Offshore
1.92,18.4,23.4,54.2,0.89,None,Safe,West Bengal Coast,20-11-2009,Low Tide
1.21,31.9,26.7,8.5,0.64,Erosion,Caution,Odisha Coast,02-03-1993,High Tide
3.29,31.9,25,37.7,0.72,Cyclone,Dangerous,West Bengal Coast,10-06-1991,Intertidal
1.72,41.6,29,0.2,0.99,Flooding,Dangerous,West Bengal Coast,03-11-2016,Offshore
2.1,25.3,25.2,0.1,0.51,Algal bloom,Caution,Tamil Nadu Coast,02-11-1999,Low Tide
2.69,31.9,29.1,31.4,0.74,None,Safe,West Bengal Coast,26-01-1998,High Tide
1.63,27.2,27.5,31.5,0.78,None,Safe,Kerala Coast,02-06-1996,Intertidal
1.4,15.2,26.8,34.2,0.79,None,Safe,West Bengal Coast,10-08-1985,Offshore
2.15,0.1,29,58.5,0.62,Cyclone,Dangerous,West Bengal Coast,12-10-2013,Low Tide
0.92,32.2,27.3,2.8,1,Illegal dumping,Caution,West Bengal Coast,01-02-1993,High Tide
1.83,29.1,25.3,5.8,0.47,Algal bloom,Caution,Gujarat Coast,17-12-1981,Intertidal
2.15,19.6,35,51.5,0.96,None,Safe,Kerala Coast,26-09-2001,Offshore
1.84,7.6,26.8,4.3,0.92,Erosion,Caution,Kerala Coast,28-03-1995,Low Tide
1.07,34.6,22.5,25.2,1,Flooding,Dangerous,Odisha Coast,10-06-1992,High Tide
2.96,23.8,25.9,16.6,0.41,None,Safe,Tamil Nadu Coast,16-08-1993,Intertidal
2.06,33.7,24.8,1.9,0.54,None,Safe,West Bengal Coast,23-12-2014,Offshore
2.86,49.4,30.1,7.4,0.97,None,Caution,Mumbai Coast,03-06-2007,Low Tide
1.84,1.3,28.8,16.2,0.36,Rising sea level,Caution,Tamil Nadu Coast,16-02-2008,High Tide
1.47,18.6,29,42.1,0.41,Erosion,Caution,Tamil Nadu Coast,12-05-1989,Intertidal
2.16,24.5,27.1,27,0.61,None,Safe,Kerala Coast,05-07-2019,Offshore
1.87,44.5,27.3,21.4,0.73,None,Safe,Tamil Nadu Coast,27-10-1999,Low Tide
1.29,7.4,27.1,15.1,0.99,Flooding,Dangerous,West Bengal Coast,27-09-2006,High Tide
2.88,50.2,27.8,7.8,0.67,Rising sea level,Caution,West Bengal Coast,02-09-2019,Intertidal
1.63,28.6,30.1,2.8,0.59,Flooding,Dangerous,Gujarat Coast,06-09-1980,Offshore
0.9,25.8,28.8,11.6,0.76,Cyclone,Dangerous,West Bengal Coast,09-04-2004,Low Tide
2.8,24.6,29.3,0.6,0.78,None,Safe,West Bengal Coast,03-11-2014,High Tide
1.7,21.8,29.2,5.2,0.78,Cyclone,Dangerous,Kerala Coast,10-05-2008,Intertidal
1.64,39.6,30.2,12.5,0.67,None,Safe,West Bengal Coast,09-02-1982,Offshore
0.94,14.2,28.7,11.9,0.35,Flooding,Dangerous,Gujarat Coast,11-04-2013,Low Tide
3.04,31.1,28.9,1,0.53,None,Safe,Mumbai Coast,12-12-1991,High Tide
1.23,22.4,31,19.6,0.96,Erosion,Caution,Kerala Coast,11-11-2007,Intertidal
2.04,17.9,26.3,17.6,0.73,None,Safe,Mumbai Coast,13-12-1982,Offshore
2.55,58,25.9,1.8,0.64,Erosion,Caution,Kerala Coast,27-01-2003,Low Tide
2.25,32,25,63.1,0.9,None,Safe,Odisha Coast,29-06-2003,High Tide
1.96,34.4,28.5,2.3,0.5,None,Safe,Tamil Nadu Coast,29-09-2010,Intertidal
0.98,40.7,23.4,42.5,0.66,Cyclone,Dangerous,Odisha Coast,19-08-2001,Offshore
1.51,9.9,29.2,0,0.72,None,Safe,West Bengal Coast,20-04-1993,Low Tide
2.11,48,27.7,47.1,0.62,Rising sea level,Caution,Mumbai Coast,28-06-2007,High Tide
1.53,3.1,30.8,0.4,0.72,Cyclone,Dangerous,West Bengal Coast,01-12-1997,Intertidal
2.12,17.8,26.3,31.2,0.67,Cyclone,Dangerous,Tamil Nadu Coast,02-12-1992,Offshore
2.41,21.5,27.5,9.9,0.45,Erosion,Caution,Kerala Coast,15-09-1987,Low Tide
2.58,34,30.8,29.5,0.73,Erosion,Caution,Tamil Nadu Coast,28-03-1989,High Tide
1.26,29.6,31.5,11.3,0.46,Cyclone,Dangerous,Gujarat Coast,28-05-2011,Intertidal
3.32,25,26.3,1.6,0.73,Rising sea level,Caution,Tamil Nadu Coast,06-06-1983,Offshore
2.46,26.9,28.5,32.1,0.95,None,Safe,Gujarat Coast,26-02-1999,Low Tide
2,15.3,28.7,1.6,0.65,None,Safe,Tamil Nadu Coast,30-04-2013,High Tide
2.65,9,28.9,56.2,0.49,Cyclone,Dangerous,Gujarat Coast,17-10-1992,Intertidal
3.42,35.7,27.3,1.2,0.68,None,Safe,Mumbai Coast,28-03-2008,Offshore
1.14,35.3,31.2,14.4,0.55,None,Safe,West Bengal Coast,27-05-1992,Low Tide
1.86,46,23.3,28.2,0.81,None,Caution,West Bengal Coast,25-04-2008,High Tide
0.57,17.5,26.9,11,0.67,None,Safe,Odisha Coast,25-09-2015,Intertidal
2.12,35.3,29.1,5.4,1,Erosion,Caution,West Bengal Coast,03-11-1998,Offshore
2.22,23.6,29.1,31.3,0.91,Cyclone,Dangerous,Kerala Coast,10-01-1999,Low Tide
1.98,41.3,31.4,33.7,0.67,Illegal dumping,Caution,Tamil Nadu Coast,25-01-2006,High Tide
1.61,39.3,31,56.3,0.83,Flooding,Dangerous,Odisha Coast,01-02-1997,Intertidal
0.77,29.5,27.3,10.4,0.63,None,Safe,Kerala Coast,13-12-2001,Offshore
2.22,22.9,31.2,15.5,0.71,None,Safe,Kerala Coast,02-01-1999,Low Tide
2.87,38.5,26.2,9.9,0.63,None,Safe,Gujarat Coast,23-02-2006,High Tide
1.65,34.8,30.3,6.5,0.84,Erosion,Caution,West Bengal Coast,04-03-1999,Intertidal
2.26,18.8,32.5,30.6,0.96,None,Safe,Mumbai Coast,23-03-2009,Offshore
1.06,11.1,31,9.1,0.84,None,Safe,Mumbai Coast,12-11-2014,Low Tide
2.27,23.5,28.3,12.3,0.87,Rising sea level,Caution,Odisha Coast,14-12-2007,High Tide
1.76,45.2,27.2,11.4,0.87,Cyclone,Dangerous,Mumbai Coast,24-08-1983,Intertidal
1.54,40.8,24.2,27.4,0.8,None,Safe,Tamil Nadu Coast,28-04-2014,Offshore
1.54,13.7,28.8,55,0.49,None,Safe,Mumbai Coast,01-09-1991,Low Tide
1.76,13,25.2,24.2,1,Erosion,Caution,Odisha Coast,09-12-2000,High Tide
2.23,42.3,26,14,1,Rising sea level,Caution,Mumbai Coast,23-02-2006,Intertidal
1.21,13.4,25,33.2,0.66,None,Safe,Tamil Nadu Coast,02-01-1994,Offshore
1.76,33.1,26.8,22.5,0.63,None,Safe,Gujarat Coast,11-09-1992,Low Tide
1.98,19.6,27.9,1.4,0.81,Erosion,Caution,Odisha Coast,16-04-1993,High Tide
1.34,46.4,28.7,2.2,0.8,Flooding,Dangerous,Gujarat Coast,12-09-1988,Intertidal
3.08,17.8,26.5,0.9,0.66,Flooding,Dangerous,Gujarat Coast,01-03-2001,Offshore
1.49,40.7,30.7,13.4,0.47,Cyclone,Dangerous,Gujarat Coast,03-04-2008,Low Tide
1.6,29.2,27.5,38.5,0.76,Rising sea level,Caution,Kerala Coast,20-12-1985,High Tide
1.41,30,26,8.3,0.8,None,Safe,West Bengal Coast,24-05-1993,Intertidal
3.08,3.4,28.6,10.7,0.83,None,Safe,Kerala Coast,14-04-1999,Offshore
2.33,0.6,32.9,52.8,0.76,Algal bloom,Caution,West Bengal Coast,17-05-1980,Low Tide
1.44,24.4,28.8,39.9,0.65,Cyclone,Dangerous,Gujarat Coast,28-04-1997,High Tide
2.66,30,27.1,24.1,0.88,Erosion,Caution,Odisha Coast,04-07-1989,Intertidal
2.12,13.5,24.2,6.8,0.71,None,Safe,West Bengal Coast,02-12-1994,Offshore
2.15,13.9,27.5,2.7,0.62,Erosion,Caution,Tamil Nadu Coast,03-10-1987,Low Tide
1.79,33.7,28.6,0.4,0.67,None,Safe,Tamil Nadu Coast,19-10-1989,High Tide
1.55,33.8,27,2.5,0.39,Algal bloom,Caution,Mumbai Coast,07-05-1996,Intertidal
2.2,25.3,23.8,7.6,0.67,None,Safe,West Bengal Coast,23-09-2010,Offshore
1.67,36.4,25.9,17.7,0.82,Cyclone,Dangerous,Odisha Coast,27-05-1991,Low Tide
3.09,12.9,31.6,1.5,0.76,Algal bloom,Caution,Kerala Coast,12-07-2009,High Tide
1.24,22.7,31.6,3.2,0.97,None,Safe,Gujarat Coast,28-09-2001,Intertidal
2.92,46.8,25.8,4.4,0.65,None,Caution,Mumbai Coast,24-05-2019,Offshore
1.93,27.8,29.7,22,0.79,Cyclone,Dangerous,Tamil Nadu Coast,01-04-1995,Low Tide
2.18,28.5,25.1,21,0.84,Erosion,Caution,Kerala Coast,10-10-1991,High Tide
2.5,54.7,31.5,17.6,1,None,Caution,Kerala Coast,01-03-1997,Intertidal
1.62,10.2,28.6,6.3,0.73,None,Safe,Gujarat Coast,15-06-1990,Offshore
2.52,36.6,30.4,10.2,0.51,None,Safe,West Bengal Coast,04-10-2013,Low Tide
0.38,47,23.7,2.2,0.85,Rising sea level,Caution,Tamil Nadu Coast,23-11-2012,High Tide
1.57,23.1,29.7,5.6,1,None,Safe,Odisha Coast,30-06-2013,Intertidal
1.45,37.3,28,50.2,0.64,None,Safe,Kerala Coast,21-03-1985,Offshore
1.25,15.2,30.1,85.7,0.85,Flooding,Dangerous,Gujarat Coast,14-02-1997,Low Tide
1.87,18.8,30.3,22.9,0.92,Algal bloom,Caution,Odisha Coast,30-01-1982,High Tide
2.23,31.6,28.2,54.7,0.88,None,Safe,West Bengal Coast,09-06-2001,Intertidal
2.42,36.6,26.5,22.6,0.72,Illegal dumping,Caution,Tamil Nadu Coast,15-02-2000,Offshore
2.14,40.5,29.9,0.7,0.57,Cyclone,Dangerous,West Bengal Coast,29-01-1997,Low Tide
1.6,45.8,27.8,126.1,0.69,Cyclone,Dangerous,Kerala Coast,03-09-1996,High Tide
2.22,26.2,25.8,2.3,0.78,None,Safe,Odisha Coast,11-11-2011,Intertidal
2.07,41.3,25.7,25.2,0.86,Rising sea level,Caution,Odisha Coast,06-07-1996,Offshore
2.56,22.9,24.3,6.4,0.76,None,Safe,Odisha Coast,17-01-2001,Low Tide
2.47,37.8,26.7,10.9,0.63,None,Safe,Kerala Coast,21-11-2004,High Tide
2.02,29.5,30.8,22.8,0.8,None,Safe,Kerala Coast,17-08-2014,Intertidal
1.46,32.3,28.4,12.6,0.85,Flooding,Dangerous,West Bengal Coast,01-07-2010,Offshore
1.61,32.1,26.7,6.3,0.77,Cyclone,Dangerous,Mumbai Coast,19-02-2007,Low Tide
1.67,7.7,30,9,0.55,Cyclone,Dangerous,West Bengal Coast,13-03-2003,High Tide
1.81,13.5,25.9,9.2,0.67,None,Safe,Tamil Nadu Coast,16-05-2011,Intertidal
2.16,28.2,28.2,70.4,0.87,Algal bloom,Caution,Gujarat Coast,02-03-1985,Offshore
2.43,6.8,27.6,35.3,0.45,Flooding,Dangerous,Odisha Coast,10-12-1988,Low Tide
1.97,37,29.9,13.5,0.32,None,Safe,Mumbai Coast,28-10-1981,High Tide
2.01,37.5,24.1,4.9,0.97,Flooding,Dangerous,Gujarat Coast,20-06-1991,Intertidal
2.09,30.9,25.9,36.7,0.79,None,Safe,Mumbai Coast,02-11-1981,Offshore
1.69,13.5,23.9,3.8,0.81,Flooding,Dangerous,West Bengal Coast,27-10-2007,Low Tide
1.44,43.6,27.4,5.2,0.51,None,Safe,Kerala Coast,22-10-2013,High Tide
0.95,51.4,31,10,0.83,Cyclone,Dangerous,Odisha Coast,22-07-1998,Intertidal
1.58,28.8,26.7,46.7,0.75,Illegal dumping,Caution,West Bengal Coast,23-12-2010,Offshore
2.28,33.1,26.7,3.1,0.41,Illegal dumping,Caution,Gujarat Coast,22-09-2000,Low Tide
